459	459.51756	-0.51756	-0.0011275817
460	460.38166	-0.38166	-0.0008296957
461	461.30472	-0.30472	-0.0006609978
462	462.30804	-0.30804	-0.0006667532
463	463.1904	-0.1904	-0.0004112311
464	464.21278	-0.21278	-0.0004585776
465	465.15996	-0.15996	-0.000344
466	465.98914	0.01086	2.33047210299993E-005
467	467.02692	-0.02692	-5.76445396146001E-005
468	468.02216	-0.02216	-4.73504273503959E-005
469	469.04684	-0.04684	-9.98720682302232E-005
470	469.94256	0.05744	0.0001222128
471	471.07312	-0.07312	-0.0001552442
472	472.08258	-0.08258	-0.0001749576
473	473.00176	-0.00176	-3.72093023253745E-006
474	474.0353	-0.0353	-7.44725738396763E-005
475	475.16984	-0.16984	-0.0003575579
476	476.11056	-0.11056	-0.0002322689
477	476.9626	0.0374	7.8406708595369E-005
478	477.97934	0.02066	4.32217573222192E-005
479	478.99384	0.00616	1.28601252610075E-005
480	480.03414	-0.03414	-0.000071125
481	481.02256	-0.02256	-4.6902286902284E-005
482	482.13854	-0.13854	-0.0002874274
483	483.24392	-0.24392	-0.0005050104
484	484.18428	-0.18428	-0.0003807438
485	485.26864	-0.26864	-0.0005538969
486	486.36188	-0.36188	-0.0007446091
487	487.26228	-0.26228	-0.0005385626
488	488.19544	-0.19544	-0.0004004918
489	489.12248	-0.12248	-0.0002504703
490	490.15058	-0.15058	-0.0003073061
491	491.11564	-0.11564	-0.0002355193
492	492.08902	-0.08902	-0.000180935
493	493.22808	-0.22808	-0.0004626369
494	494.23256	-0.23256	-0.0004707692
495	495.19996	-0.19996	-0.0004039596
496	496.32666	-0.32666	-0.0006585887
497	497.46836	-0.46836	-0.0009423742
498	498.49706	-0.49706	-0.0009981124
499	499.51608	-0.51608	-0.0010342285
500	500.57196	-0.57196	-0.00114392
501	501.52612	-0.52612	-0.0010501397
502	502.64244	-0.64244	-0.001279761
503	503.53136	-0.53136	-0.0010563817
504	504.47024	-0.47024	-0.0009330159
505	505.55284	-0.55284	-0.0010947327
506	506.3273	-0.3273	-0.0006468379
507	507.2358	-0.2358	-0.0004650888
508	508.21094	-0.21094	-0.0004152362
509	509.2474	-0.2474	-0.0004860511
510	510.21448	-0.21448	-0.000420549
511	511.25328	-0.25328	-0.0004956556
512	512.28148	-0.28148	-0.0005497656
513	513.23392	-0.23392	-0.0004559844
514	514.24846	-0.24846	-0.0004833852
515	515.38284	-0.38284	-0.0007433786
516	516.33966	-0.33966	-0.0006582558
517	517.40608	-0.40608	-0.0007854545
518	518.32764	-0.32764	-0.0006325097
519	519.42248	-0.42248	-0.000814027
520	520.30758	-0.30758	-0.0005915
521	521.28168	-0.28168	-0.0005406526
522	522.19682	-0.19682	-0.0003770498
523	523.01472	-0.01472	-2.81453154875931E-005
524	524.16452	-0.16452	-0.0003139695
525	525.24448	-0.24448	-0.0004656762
526	526.26254	-0.26254	-0.0004991255
527	527.28784	-0.28784	-0.000546186
528	528.25584	-0.25584	-0.0004845455
529	529.187	-0.187	-0.0003534972
530	530.31152	-0.31152	-0.0005877736
531	531.30644	-0.30644	-0.0005770998
532	532.36388	-0.36388	-0.000683985
533	533.3402	-0.3402	-0.0006382739
534	534.24716	-0.24716	-0.0004628464
535	535.44168	-0.44168	-0.0008255701
536	536.20428	-0.20428	-0.0003811194
537	537.12768	-0.12768	-0.0002377654
538	538.0445	-0.0445	-8.2713754646786E-005
539	538.98616	0.01384	2.56771799628186E-005
540	539.87116	0.12884	0.0002385926
541	540.8272	0.1728	0.0003194085
542	541.91258	0.08742	0.0001612915
543	543.11872	-0.11872	-0.0002186372
544	543.9883	0.0117	2.15073529412112E-005
545	544.99996	0.00004	7.33944954361405E-008
546	545.9319	0.0681	0.0001247253
547	546.90748	0.09252	0.0001691408
548	547.82756	0.17244	0.0003146715
549	548.71188	0.28812	0.0005248087
550	549.87042	0.12958	0.0002356
551	550.79368	0.20632	0.0003744465
552	551.8345	0.1655	0.0002998188
553	552.71624	0.28376	0.0005131284
554	553.59236	0.40764	0.0007358123
555	554.6138	0.3862	0.0006958559
556	555.63136	0.36864	0.0006630216
557	556.6576	0.3424	0.0006147217
558	557.66874	0.33126	0.0005936559
559	558.6976	0.3024	0.000540966
560	559.55232	0.44768	0.0007994286
561	560.58032	0.41968	0.0007480927
562	561.6801	0.3199	0.0005692171
563	562.66	0.34	0.0006039076
564	563.4708	0.5292	0.0009382979
565	564.42324	0.57676	0.0010208142
566	565.51714	0.48286	0.0008531095
567	566.53184	0.46816	0.000825679
568	567.43144	0.56856	0.0010009859
569	568.53788	0.46212	0.0008121617
570	569.46968	0.53032	0.000930386
571	570.3592	0.6408	0.0011222417
572	571.33238	0.66762	0.0011671678
573	572.38328	0.61672	0.0010763002
574	573.26218	0.73782	0.0012854007
575	574.25556	0.74444	0.0012946783
576	575.1591	0.8409	0.0014598958
577	576.20796	0.79204	0.0013726863
578	577.2657	0.7343	0.0012704152
579	578.29868	0.70132	0.0012112608
580	579.4706	0.5294	0.0009127586
581	580.56796	0.43204	0.0007436145
582	581.66456	0.33544	0.0005763574
583	582.7082	0.2918	0.0005005146
584	583.62572	0.37428	0.0006408904
585	584.4722	0.5278	0.0009022222
586	585.4154	0.5846	0.0009976109
587	586.19496	0.80504	0.001371448
588	587.21608	0.78392	0.0013331973
589	588.06184	0.93816	0.0015928014
590	588.97848	1.02152	0.0017313898
591	590.0218	0.9782	0.0016551607
592	591.08676	0.91324	0.0015426351
593	591.95104	1.04896	0.0017689039
594	592.92766	1.07234	0.0018052862
595	593.77444	1.22556	0.0020597647
596	594.81336	1.18664	0.0019910067
597	595.64336	1.35664	0.0022724288
598	596.7156	1.2844	0.0021478261
599	597.71236	1.28764	0.0021496494
600	598.75646	1.24354	0.0020725667
601	599.68384	1.31616	0.0021899501
602	600.67968	1.32032	0.0021932226
603	601.6254	1.3746	0.002279602
604	602.68042	1.31958	0.0021847351
605	603.72928	1.27072	0.0021003636
606	604.70426	1.29574	0.0021381848
607	605.67764	1.32236	0.0021785173
608	606.57074	1.42926	0.0023507566
609	607.50396	1.49604	0.0024565517
610	608.55906	1.44094	0.0023621967
611	609.31636	1.68364	0.0027555483
612	610.49812	1.50188	0.0024540523
613	611.44948	1.55052	0.0025293964
614	612.4841	1.5159	0.0024688925
615	613.52288	1.47712	0.0024018211
616	614.45128	1.54872	0.0025141558
617	615.61672	1.38328	0.0022419449
618	616.79622	1.20378	0.0019478641
619	617.82116	1.17884	0.0019044265
620	618.85422	1.14578	0.0018480323
621	619.77428	1.22572	0.0019737842
622	620.8734	1.1266	0.001811254
623	621.94468	1.05532	0.0016939326
624	622.76764	1.23236	0.0019749359
625	623.67176	1.32824	0.002125184
626	624.49116	1.50884	0.0024102875
627	625.6608	1.3392	0.0021358852
628	626.57042	1.42958	0.0022764013
629	627.56208	1.43792	0.0022860413
630	628.61648	1.38352	0.0021960635
631	629.51736	1.48264	0.0023496672
632	630.64312	1.35688	0.002146962
633	631.7334	1.2666	0.0020009479
634	632.6828	1.3172	0.0020776025
635	633.55196	1.44804	0.002280378
636	634.45362	1.54638	0.0024314151
637	635.44748	1.55252	0.002437237
638	636.56442	1.43558	0.0022501254
639	637.51812	1.48188	0.002319061
640	638.46958	1.53042	0.0023912813
641	639.42948	1.57052	0.0024501092
642	640.3998	1.6002	0.0024925234
643	641.32956	1.67044	0.0025978849
644	642.28754	1.71246	0.0026590994
645	643.17896	1.82104	0.0028233178
646	644.28532	1.71468	0.0026543034
647	645.32472	1.67528	0.0025893045
648	646.393	1.607	0.0024799383
649	647.49064	1.50936	0.0023256703
650	648.38886	1.61114	0.0024786769
651	649.33612	1.66388	0.0025558833
652	650.25964	1.74036	0.0026692638
653	651.17356	1.82644	0.0027969985
654	652.02476	1.97524	0.0030202446
655	653.02192	1.97808	0.0030199695
656	654.0047	1.9953	0.0030416159
657	655.18544	1.81456	0.0027618874
658	656.38508	1.61492	0.0024542857
659	657.53176	1.46824	0.0022279818
